ball_vx,ball_vy,ball_vz
-2.00118,0.627117,-1.3135
0,0,0
0.0728503,2.13632,-3.6599
-0.60618,0.437185,-1.57118
-0.616624,0.886794,-2.29526
-0.711994,0.68295,-2.30159
-0.318619,0.265556,-2.41812
-0.655478,-0.561748,-1.82328
0.273754,0.501729,-0.172335
-0.885623,1.07143,-2.51054
0.36908,1.75217,-0.661587
-1.01379,1.19505,-2.40907
-0.483634,-1.09358,-7.23684
-0.876276,-0.220161,-2.91366
-3.6795,0.641478,-4.6591
0,0,0
-0.676831,1.73006,-4.48792
2.5568,-3.24098,-3.08962
-2.8724,3.43506,-3.81395
-2.57109,2.13003,-1.32043
0.7539,-0.740345,-3.89441
-2.04412,2.50007,-1.92081
0,0,0
-5.75124,1.59868,-8.71802
0,0,0
0,0,0
0,0,0
0.510896,1.66743,5.27674
1.75382,0.286488,5.40715
-3.67765,1.85526,-1.9157
-1.05476,-2.9063,-1.96672
2.16455,3.39019,2.07293
-1.15228,-1.19537,6.72241
-2.46042e-05,0,0
-1.04281,0.583487,5.18914
0,7.0033e-06,0
-1.68934,1.86999,4.04648
0,0,0
0,0,0
2.68987,0.271871,-1.45282
-2.41876,0.0154519,11.1104
3.38692,-1.59636,-1.31261
-1.66592,5.28199,0.222574
-5.33175,-0.118531,-0.24995
3.51052,1.69956,3.05803
0,6.07224e-06,2.4289e-05
0,0,0
2.05471,6.24252,-1.01249
1.17023,-0.392798,4.59906
-2.81001,1.39448,-4.20966
0,0,0
0.858464,1.4778,3.40812
0,-6.58892e-06,0
0,0,0
-0.119534,0.967703,8.91456
-0.393381,1.03632,-1.75055
0.91122,-0.297159,0.343398
0,0,0
0,0,0
0.47135,0.85184,4.31952
-0.657829,0.709022,0.921908
-0.630473,1.04666,0.802415
-0.567482,0.711062,0.586329
-2.88538,2.32024,0.915547
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.39323,-9.18984,-26.9386
0,7.14032e-06,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5.20489,-15.1933,10.4886
0.159424,-0.936195,1.7873
0.355656,-1.39435,1.92721
-0.227405,-1.91342,1.10746
-1.64449,-2.23397,0.708051
1.85959,-1.87486,0.246
1.19561,0.334013,2.24088
0,0,0
0,0,0
3.05555,-6.34844,2.08202
-2.86006e-05,0,0
-1.38843,0.317314,2.45179
0,0,0
2.21175,-3.59762,6.55887
-2.36515,-0.436006,-2.51634
3.01239,-2.19425,4.50046
-1.80705,-1.20115,0.628615
-0.974637,-0.389612,-1.23903
0.462766,-0.47524,0.633435
0,-7.15205e-06,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.8356,-8.81314,5.32234
0,0,0
0.38389,-2.14283,0.834475
0,0,0
0.498068,-1.1683,-0.0218222
0.21557,-1.12155,0.0505003
-2.25496,1.25592,0.767975
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.370367,2.00131,2.44084
0.316028,0.278549,1.21387
0.389583,0.383515,1.29245
0.337341,0.37343,1.2218
0.45684,0.267982,1.29088
0.375857,0.253624,1.17732
0.128038,1.05555,1.29744
0.691482,-0.881683,1.02971
0.283452,1.17546,1.25723
0.524936,0.116497,1.0566
0.548097,0.252866,1.32551
0.400407,0.0655711,0.939921
0.510375,0.173284,1.08607
0.483306,0.0142311,0.941763
0,6.69111e-06,0
1.24257,-0.0133235,1.71762
3.32734,0.946806,-3.9101
0.59826,0.10268,0.996234
0.610719,0.0506203,0.930908
0.615271,-0.115373,0.959386
0.615271,-0.115373,0.959386
0.511604,-0.0365875,0.766702
0.70255,0.0936047,0.878092
0,6.48683e-06,0
-0.991832,-0.953228,5.83879
3.04723,0.306739,-3.5568
2.61638e-05,-3.27047e-06,0
-1.82611,-2.69624,8.21249
0.0562939,-0.0044429,0.863657
1.51012,-0.375186,0.78809
1.44232,-0.177953,1.11266
-0.56984,-0.277188,0.621699
1.82054,0.0729769,0.744137
0.602303,0.36033,-1.00726
0,2.93131e-06,1.17252e-05
1.83825,0.162925,-3.13788
0.400969,-1.34063,6.53686
-3.19141,-0.805963,-1.86617
4.62412,0.91808,1.29803
-0.998051,-0.525281,2.68174
0.749048,-0.690353,-1.17352
0.707265,0.144338,2.55722
0.701768,-0.332413,2.66875
0.781292,-0.238014,-1.4624
0.946812,-0.815736,-1.00533
0,0,0
3.97824,-2.41909,0.589445
0.783866,-0.333177,0.641528
-1.75687,1.76797,1.01599
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22.2996,-3.35859,16.1476
-0.405417,-1.57761,0.662664
2.11364,1.54099,0.990106
0.148775,0.0615055,0.159224
1.78244,-0.167085,1.48142
-0.172975,-1.35468,0.88772
1.82992,1.34523,0.57054
0,0,0
2.03823,-0.00522347,1.51752
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
30.5194,12.2116,26.6525
0,6.61913e-06,6.61913e-06
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,6.77621e-06
0,0,0
0,0,0
-1.76733,-2.95071,-3.51924
0,0,0
0.655842,0.254033,1.51562
0,0,0
0.271323,0.146956,0.424316
1.34828,0.167122,0.286489
0.650365,-0.11513,0.948553
0.379198,0.0707102,0.434876
0,0,0
0.962605,-0.143954,1.39194
-0.125589,2.90916,-2.8727
0.689709,-2.63492,3.38547
0,0,0
0,0,0
0,0,0
1.42199,-0.312565,0.746067
0,0,0
2.55492,-1.36296,2.13211
-1.29903,1.34789,-1.57763
0,0,-6.7636e-06
2.8901,1.80997,3.4754
-1.90931,-2.13092,-3.3133
0.658706,-0.118424,0.228763
0,0,-6.90515e-06
0,0,0
1.19372,-0.341879,0.384987
1.32037,2.4033,1.97759
0.0115873,-2.64381,-1.95186
0.336398,-0.0388739,0.0503221
0,0,0
0.830016,-0.375147,0.182098
0.44621,0.0886743,0.266056
1.47803,2.3397,1.31439
1.86238,-0.962422,0.553919
0.407588,-0.568196,-0.164391
0.375615,-0.0306412,-0.17573
2.01219,-1.2451,1.58997
0.669198,0.0934998,-0.187577
-1.12015,0.508753,-1.57496
1.86993,-1.7991,1.44165
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16.9287,-12.1668,-16.1469
0.16652,-0.240671,-0.190715
0.188902,0.00260255,-2.0962
0,-3.28914e-06,6.57829e-06
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-3.7104,-1.26269,8.55813
